time,beam_poa_w_m2,diffuse_poa_w_m2,reflected_poa_w_m2,H_sun,temp_air_c,wind_speed_m_s,Int,date,poa_w_m2
20180112:0109,0.0,0.0,0.0,0.0,10.09,2.83,0.0,2018-01-12 01:09:00,0.0
20180112:0209,0.0,0.0,0.0,0.0,9.14,2.9,0.0,2018-01-12 02:09:00,0.0
20180112:0309,0.0,0.0,0.0,0.0,8.37,3.03,0.0,2018-01-12 03:09:00,0.0
20180112:0409,0.0,0.0,0.0,0.0,7.66,3.24,0.0,2018-01-12 04:09:00,0.0
20180112:0509,0.0,0.0,0.0,0.0,7.13,3.31,0.0,2018-01-12 05:09:00,0.0
20180112:0609,0.0,0.0,0.0,0.0,6.67,3.38,0.0,2018-01-12 06:09:00,0.0
20180112:0709,36.04,23.35,0.29,3.51,6.4,3.45,0.0,2018-01-12 07:09:00,59.68
20180112:0809,290.08,102.1,2.2,14.92,7.94,3.31,0.0,2018-01-12 08:09:00,394.37999999999994
20180112:0909,517.17,128.92,4.06,25.12,12.73,4.62,0.0,2018-01-12 09:09:00,650.1499999999999
20180112:1009,717.04,132.63,5.59,33.42,16.1,6.62,0.0,2018-01-12 10:09:00,855.26
20180112:1109,824.44,140.11,6.5,38.89,18.32,5.93,0.0,2018-01-12 11:09:00,971.0500000000001
20180112:1209,867.72,136.25,6.8,40.58,19.84,4.14,0.0,2018-01-12 12:09:00,1010.77
20180112:1309,783.49,150.82,6.3,38.1,20.67,2.69,0.0,2018-01-12 13:09:00,940.6099999999999
20180112:1409,651.71,145.58,5.24,31.99,21.17,2.55,0.0,2018-01-12 14:09:00,802.5300000000001
20180112:1509,519.75,105.58,3.82,23.25,21.42,3.38,0.0,2018-01-12 15:09:00,629.1500000000001
20180112:1609,254.16,86.38,1.82,12.78,21.15,4.34,0.0,2018-01-12 16:09:00,342.35999999999996
20180112:1709,0.0,0.0,0.0,0.0,20.1,4.83,0.0,2018-01-12 17:09:00,0.0
20180112:1809,0.0,0.0,0.0,0.0,18.29,5.24,0.0,2018-01-12 18:09:00,0.0
20180112:1909,0.0,0.0,0.0,0.0,16.71,5.24,0.0,2018-01-12 19:09:00,0.0
20180112:2009,0.0,0.0,0.0,0.0,15.45,4.83,0.0,2018-01-12 20:09:00,0.0
20180112:2109,0.0,0.0,0.0,0.0,14.3,4.55,0.0,2018-01-12 21:09:00,0.0
20180112:2209,0.0,0.0,0.0,0.0,13.16,4.41,0.0,2018-01-12 22:09:00,0.0
20180112:2309,0.0,0.0,0.0,0.0,12.08,4.48,0.0,2018-01-12 23:09:00,0.0
20180113:0009,0.0,0.0,0.0,0.0,11.07,4.55,0.0,2018-01-13 00:09:00,0.0
20180113:0109,0.0,0.0,0.0,0.0,10.15,4.62,0.0,2018-01-13 01:09:00,0.0
20180113:0209,0.0,0.0,0.0,0.0,9.32,4.62,0.0,2018-01-13 02:09:00,0.0
20180113:0309,0.0,0.0,0.0,0.0,8.55,4.48,0.0,2018-01-13 03:09:00,0.0
20180113:0409,0.0,0.0,0.0,0.0,7.8,4.34,0.0,2018-01-13 04:09:00,0.0
20180113:0509,0.0,0.0,0.0,0.0,7.08,4.28,0.0,2018-01-13 05:09:00,0.0
20180113:0609,0.0,0.0,0.0,0.0,6.4,4.28,0.0,2018-01-13 06:09:00,0.0
20180113:0709,39.72,22.5,0.29,3.53,5.83,4.48,0.0,2018-01-13 07:09:00,62.51
20180113:0809,301.66,100.34,2.25,14.96,7.06,4.41,0.0,2018-01-13 08:09:00,404.25
20180113:0909,525.06,129.21,4.11,25.18,10.44,4.69,0.0,2018-01-13 09:09:00,658.38
20180113:1009,692.34,149.37,5.57,33.52,13.54,4.83,0.0,2018-01-13 10:09:00,847.2800000000001
20180113:1109,811.5,150.9,6.51,39.03,15.53,4.48,0.0,2018-01-13 11:09:00,968.91
20180113:1209,826.81,162.53,6.75,40.75,16.76,3.31,0.0,2018-01-13 12:09:00,996.0899999999999
20180113:1309,752.05,173.21,6.28,38.28,17.64,2.55,0.0,2018-01-13 13:09:00,931.54
20180113:1409,662.98,145.8,5.32,32.18,18.37,2.41,0.0,2018-01-13 14:09:00,814.1
20180113:1509,517.61,110.46,3.86,23.43,18.83,2.55,0.0,2018-01-13 15:09:00,631.9300000000001
20180113:1609,261.58,88.0,1.87,12.95,18.85,2.55,0.0,2018-01-13 16:09:00,351.45
20180113:1709,0.0,0.0,0.0,0.0,18.28,2.0,0.0,2018-01-13 17:09:00,0.0
20180113:1809,0.0,0.0,0.0,0.0,17.13,1.86,0.0,2018-01-13 18:09:00,0.0
20180113:1909,0.0,0.0,0.0,0.0,15.52,2.28,0.0,2018-01-13 19:09:00,0.0
20180113:2009,0.0,0.0,0.0,0.0,13.7,2.48,0.0,2018-01-13 20:09:00,0.0
20180113:2109,0.0,0.0,0.0,0.0,11.98,2.69,0.0,2018-01-13 21:09:00,0.0
20180113:2209,0.0,0.0,0.0,0.0,10.45,2.69,0.0,2018-01-13 22:09:00,0.0
20180113:2309,0.0,0.0,0.0,0.0,9.1,2.76,0.0,2018-01-13 23:09:00,0.0
20180114:0009,0.0,0.0,0.0,0.0,7.95,2.97,0.0,2018-01-14 00:09:00,0.0
20180114:0109,0.0,0.0,0.0,0.0,6.98,3.31,0.0,2018-01-14 01:09:00,0.0
20180114:0209,0.0,0.0,0.0,0.0,6.45,3.66,0.0,2018-01-14 02:09:00,0.0
20180114:0309,0.0,0.0,0.0,0.0,6.08,3.86,0.0,2018-01-14 03:09:00,0.0
20180114:0409,0.0,0.0,0.0,0.0,5.58,3.86,0.0,2018-01-14 04:09:00,0.0
20180114:0509,0.0,0.0,0.0,0.0,5.03,3.79,0.0,2018-01-14 05:09:00,0.0
20180114:0609,0.0,0.0,0.0,0.0,4.48,3.66,0.0,2018-01-14 06:09:00,0.0
20180114:0709,31.48,23.01,0.28,3.55,4.49,3.72,0.0,2018-01-14 07:09:00,54.77
20180114:0809,296.89,99.68,2.23,15.0,5.84,3.31,0.0,2018-01-14 08:09:00,398.8
20180114:0909,538.97,120.57,4.14,25.25,10.07,2.9,0.0,2018-01-14 09:09:00,663.68
20180114:1009,699.41,143.02,5.58,33.63,14.32,2.48,0.0,2018-01-14 10:09:00,848.01
20180114:1109,805.57,151.68,6.49,39.18,16.87,2.28,0.0,2018-01-14 11:09:00,963.74
20180114:1209,822.25,162.04,6.73,40.92,18.46,2.0,0.0,2018-01-14 12:09:00,991.02
20180114:1309,777.01,157.57,6.33,38.48,19.61,1.79,0.0,2018-01-14 13:09:00,940.91
20180114:1409,659.59,146.55,5.32,32.37,20.39,1.66,0.0,2018-01-14 14:09:00,811.4600000000002
20180114:1509,482.63,123.89,3.78,23.62,20.78,1.31,0.0,2018-01-14 15:09:00,610.3
20180114:1609,310.51,73.3,2.01,13.12,20.77,0.83,0.0,2018-01-14 16:09:00,385.82
20180114:1709,0.0,0.0,0.0,0.0,20.37,0.9,0.0,2018-01-14 17:09:00,0.0
20180114:1809,0.0,0.0,0.0,0.0,19.06,2.0,0.0,2018-01-14 18:09:00,0.0
20180114:1909,0.0,0.0,0.0,0.0,17.73,2.28,0.0,2018-01-14 19:09:00,0.0
20180114:2009,0.0,0.0,0.0,0.0,15.93,2.9,0.0,2018-01-14 20:09:00,0.0
20180114:2109,0.0,0.0,0.0,0.0,14.3,3.24,0.0,2018-01-14 21:09:00,0.0
20180114:2209,0.0,0.0,0.0,0.0,12.88,3.24,0.0,2018-01-14 22:09:00,0.0
20180114:2309,0.0,0.0,0.0,0.0,11.71,3.1,0.0,2018-01-14 23:09:00,0.0
20180115:0009,0.0,0.0,0.0,0.0,10.6,2.97,0.0,2018-01-15 00:09:00,0.0
20180115:0109,0.0,0.0,0.0,0.0,9.45,2.83,0.0,2018-01-15 01:09:00,0.0
20180115:0209,0.0,0.0,0.0,0.0,8.28,2.55,0.0,2018-01-15 02:09:00,0.0
20180115:0309,0.0,0.0,0.0,0.0,7.34,2.62,0.0,2018-01-15 03:09:00,0.0
20180115:0409,0.0,0.0,0.0,0.0,6.52,2.97,0.0,2018-01-15 04:09:00,0.0
20180115:0509,0.0,0.0,0.0,0.0,5.73,3.31,0.0,2018-01-15 05:09:00,0.0
20180115:0609,0.0,0.0,0.0,0.0,5.06,3.38,0.0,2018-01-15 06:09:00,0.0
20180115:0709,54.52,23.37,0.33,3.57,4.68,3.52,0.0,2018-01-15 07:09:00,78.22
20180115:0809,218.61,123.21,2.06,15.05,6.23,3.31,0.0,2018-01-15 08:09:00,343.88
20180115:0909,577.23,107.68,4.28,25.33,10.59,3.31,0.0,2018-01-15 09:09:00,689.19
20180115:1009,782.62,108.26,5.87,33.74,15.2,4.0,0.0,2018-01-15 10:09:00,896.75
20180115:1109,771.58,175.24,6.46,39.33,17.6,4.62,0.0,2018-01-15 11:09:00,953.2800000000001
20180115:1209,899.68,130.1,7.01,41.1,19.11,4.69,0.0,2018-01-15 12:09:00,1036.79
20180115:1309,758.26,174.08,6.35,38.67,20.02,4.76,0.0,2018-01-15 13:09:00,938.69
20180115:1409,550.43,202.11,5.1,32.57,20.52,4.9,0.0,2018-01-15 14:09:00,757.64
20180115:1509,421.47,155.0,3.68,23.8,20.58,5.03,0.0,2018-01-15 15:09:00,580.15
20180115:1609,264.71,89.97,1.93,13.29,20.32,4.97,0.0,2018-01-15 16:09:00,356.60999999999996
20180115:1709,0.0,2.86,0.03,1.67,19.42,3.86,0.0,2018-01-15 17:09:00,2.8899999999999997
20180115:1809,0.0,0.0,0.0,0.0,17.72,3.24,0.0,2018-01-15 18:09:00,0.0
20180115:1909,0.0,0.0,0.0,0.0,16.7,3.52,0.0,2018-01-15 19:09:00,0.0
20180115:2009,0.0,0.0,0.0,0.0,15.58,4.0,0.0,2018-01-15 20:09:00,0.0
20180115:2109,0.0,0.0,0.0,0.0,14.78,4.62,0.0,2018-01-15 21:09:00,0.0
20180115:2209,0.0,0.0,0.0,0.0,14.32,5.1,0.0,2018-01-15 22:09:00,0.0
20180115:2309,0.0,0.0,0.0,0.0,14.23,5.45,0.0,2018-01-15 23:09:00,0.0
20180116:0009,0.0,0.0,0.0,0.0,13.83,5.79,0.0,2018-01-16 00:09:00,0.0
20180116:0109,0.0,0.0,0.0,0.0,13.02,6.62,0.0,2018-01-16 01:09:00,0.0
20180116:0209,0.0,0.0,0.0,0.0,12.29,7.1,0.0,2018-01-16 02:09:00,0.0
20180116:0309,0.0,0.0,0.0,0.0,11.95,7.31,0.0,2018-01-16 03:09:00,0.0
20180116:0409,0.0,0.0,0.0,0.0,11.65,7.31,0.0,2018-01-16 04:09:00,0.0
20180116:0509,0.0,0.0,0.0,0.0,11.45,7.52,0.0,2018-01-16 05:09:00,0.0
20180116:0609,0.0,0.0,0.0,0.0,11.04,7.66,0.0,2018-01-16 06:09:00,0.0
20180116:0709,84.67,21.56,0.37,3.6,11.0,7.52,0.0,2018-01-16 07:09:00,106.60000000000001
20180116:0809,278.31,106.79,2.21,15.1,12.03,7.52,0.0,2018-01-16 08:09:00,387.31
20180116:0909,505.27,137.66,4.09,25.41,14.65,7.72,0.0,2018-01-16 09:09:00,647.02
20180116:1009,706.05,142.82,5.65,33.86,17.53,8.48,0.0,2018-01-16 10:09:00,854.5199999999999
20180116:1109,783.79,167.93,6.5,39.48,19.83,8.83,0.0,2018-01-16 11:09:00,958.22
20180116:1209,815.76,171.24,6.78,41.29,21.5,8.83,0.0,2018-01-16 12:09:00,993.78
20180116:1309,801.17,150.3,6.46,38.88,22.6,8.69,0.0,2018-01-16 13:09:00,957.9300000000001
20180116:1409,657.05,153.34,5.39,32.77,23.2,8.48,0.0,2018-01-16 14:09:00,815.78
20180116:1509,511.0,115.52,3.91,23.99,23.28,8.21,0.0,2018-01-16 15:09:00,630.43
20180116:1609,279.21,86.66,1.99,13.47,22.83,7.86,0.0,2018-01-16 16:09:00,367.86
20180116:1709,0.0,3.81,0.04,1.84,21.63,6.34,0.0,2018-01-16 17:09:00,3.85
20180116:1809,0.0,0.0,0.0,0.0,19.8,5.93,0.0,2018-01-16 18:09:00,0.0
20180116:1909,0.0,0.0,0.0,0.0,18.53,6.0,0.0,2018-01-16 19:09:00,0.0
20180116:2009,0.0,0.0,0.0,0.0,17.22,6.48,0.0,2018-01-16 20:09:00,0.0
20180116:2109,0.0,0.0,0.0,0.0,15.97,6.83,0.0,2018-01-16 21:09:00,0.0
20180116:2209,0.0,0.0,0.0,0.0,14.81,6.97,0.0,2018-01-16 22:09:00,0.0
20180116:2309,0.0,0.0,0.0,0.0,13.83,6.9,0.0,2018-01-16 23:09:00,0.0
20180117:0009,0.0,0.0,0.0,0.0,13.05,6.97,0.0,2018-01-17 00:09:00,0.0
20180117:0109,0.0,0.0,0.0,0.0,12.43,6.9,0.0,2018-01-17 01:09:00,0.0
20180117:0209,0.0,0.0,0.0,0.0,11.92,6.76,0.0,2018-01-17 02:09:00,0.0
20180117:0309,0.0,0.0,0.0,0.0,11.47,6.83,0.0,2018-01-17 03:09:00,0.0
20180117:0409,0.0,0.0,0.0,0.0,11.15,7.1,0.0,2018-01-17 04:09:00,0.0
20180117:0509,0.0,0.0,0.0,0.0,10.94,7.24,0.0,2018-01-17 05:09:00,0.0
20180117:0609,0.0,0.0,0.0,0.0,10.74,7.1,0.0,2018-01-17 06:09:00,0.0
20180117:0709,37.99,23.37,0.3,3.63,10.47,6.97,0.0,2018-01-17 07:09:00,61.66
20180117:0809,293.01,104.03,2.27,15.16,11.7,6.97,0.0,2018-01-17 08:09:00,399.30999999999995
20180117:0909,529.55,129.8,4.19,25.5,14.69,6.97,0.0,2018-01-17 09:09:00,663.54
20180117:1009,672.74,162.61,5.6,33.98,17.92,7.66,0.0,2018-01-17 10:09:00,840.95
20180117:1109,822.36,150.25,6.63,39.65,20.45,7.38,0.0,2018-01-17 11:09:00,979.24
20180117:1209,855.35,153.58,6.92,41.49,22.41,6.62,0.0,2018-01-17 12:09:00,1015.85
20180117:1309,794.91,158.59,6.5,39.09,23.84,5.86,0.0,2018-01-17 13:09:00,960.0
20180117:1409,639.16,165.93,5.39,32.97,24.66,5.1,0.0,2018-01-17 14:09:00,810.4799999999999
20180117:1509,508.74,120.24,3.94,24.19,24.97,4.62,0.0,2018-01-17 15:09:00,632.9200000000001
20180117:1609,274.99,89.86,2.01,13.65,24.66,4.34,0.0,2018-01-17 16:09:00,366.86
20180117:1709,0.0,5.72,0.06,2.01,23.41,3.59,0.0,2018-01-17 17:09:00,5.779999999999999
20180117:1809,0.0,0.0,0.0,0.0,21.21,3.86,0.0,2018-01-17 18:09:00,0.0
20180117:1909,0.0,0.0,0.0,0.0,19.88,4.28,0.0,2018-01-17 19:09:00,0.0
20180117:2009,0.0,0.0,0.0,0.0,18.7,4.9,0.0,2018-01-17 20:09:00,0.0
20180117:2109,0.0,0.0,0.0,0.0,17.88,5.52,0.0,2018-01-17 21:09:00,0.0
20180117:2209,0.0,0.0,0.0,0.0,17.24,6.28,0.0,2018-01-17 22:09:00,0.0
20180117:2309,0.0,0.0,0.0,0.0,16.41,6.83,0.0,2018-01-17 23:09:00,0.0
20180118:0009,0.0,0.0,0.0,0.0,15.52,7.03,0.0,2018-01-18 00:09:00,0.0
20180118:0109,0.0,0.0,0.0,0.0,14.82,7.17,0.0,2018-01-18 01:09:00,0.0
20180118:0209,0.0,0.0,0.0,0.0,14.26,7.24,0.0,2018-01-18 02:09:00,0.0
20180118:0309,0.0,0.0,0.0,0.0,13.84,7.31,0.0,2018-01-18 03:09:00,0.0
20180118:0409,0.0,0.0,0.0,0.0,13.6,7.31,0.0,2018-01-18 04:09:00,0.0
20180118:0509,0.0,0.0,0.0,0.0,13.4,7.31,0.0,2018-01-18 05:09:00,0.0
20180118:0609,0.0,0.0,0.0,0.0,13.29,7.38,0.0,2018-01-18 06:09:00,0.0
20180118:0709,0.0,11.43,0.11,3.67,13.79,7.66,0.0,2018-01-18 07:09:00,11.54
20180118:0809,351.68,79.66,2.39,15.22,14.73,7.59,0.0,2018-01-18 08:09:00,433.73
20180118:0909,92.52,221.86,2.61,25.59,16.86,7.17,0.0,2018-01-18 09:09:00,316.99
20180118:1009,274.09,292.51,4.32,34.12,19.75,7.66,0.0,2018-01-18 10:09:00,570.92
20180118:1109,0.0,72.42,0.71,39.82,22.29,7.45,0.0,2018-01-18 11:09:00,73.13
20180118:1209,211.25,360.56,4.69,41.69,23.57,7.03,0.0,2018-01-18 12:09:00,576.5
20180118:1309,0.0,204.86,2.01,39.3,23.38,6.9,0.0,2018-01-18 13:09:00,206.87
20180118:1409,0.0,100.05,0.98,33.18,22.98,5.45,0.0,2018-01-18 14:09:00,101.03
20180118:1509,38.37,191.38,2.06,24.38,22.15,4.9,0.0,2018-01-18 15:09:00,231.81
20180118:1609,49.4,111.22,1.26,13.83,20.89,3.31,0.0,2018-01-18 16:09:00,161.88
20180118:1709,0.0,4.76,0.05,2.17,20.16,4.0,0.0,2018-01-18 17:09:00,4.81
20180118:1809,0.0,0.0,0.0,0.0,19.0,3.59,0.0,2018-01-18 18:09:00,0.0
20180118:1909,0.0,0.0,0.0,0.0,18.52,3.31,0.0,2018-01-18 19:09:00,0.0
20180118:2009,0.0,0.0,0.0,0.0,17.78,3.38,0.0,2018-01-18 20:09:00,0.0
20180118:2109,0.0,0.0,0.0,0.0,16.59,3.31,0.0,2018-01-18 21:09:00,0.0
20180118:2209,0.0,0.0,0.0,0.0,15.35,3.17,0.0,2018-01-18 22:09:00,0.0
20180118:2309,0.0,0.0,0.0,0.0,13.74,3.17,0.0,2018-01-18 23:09:00,0.0
20180119:0009,0.0,0.0,0.0,0.0,12.36,2.97,0.0,2018-01-19 00:09:00,0.0
20180119:0109,0.0,0.0,0.0,0.0,10.98,2.76,0.0,2018-01-19 01:09:00,0.0
20180119:0209,0.0,0.0,0.0,0.0,9.74,2.48,0.0,2018-01-19 02:09:00,0.0
20180119:0309,0.0,0.0,0.0,0.0,8.92,2.69,0.0,2018-01-19 03:09:00,0.0
20180119:0409,0.0,0.0,0.0,0.0,8.49,3.38,0.0,2018-01-19 04:09:00,0.0
20180119:0509,0.0,0.0,0.0,0.0,8.05,4.0,0.0,2018-01-19 05:09:00,0.0
20180119:0609,0.0,0.0,0.0,0.0,7.08,3.72,0.0,2018-01-19 06:09:00,0.0
20180119:0709,14.76,22.87,0.25,3.72,6.09,3.45,0.0,2018-01-19 07:09:00,37.88
20180119:0809,281.32,104.98,2.24,15.29,6.78,3.03,0.0,2018-01-19 08:09:00,388.54
20180119:0909,557.78,113.71,4.26,25.69,10.61,3.59,0.0,2018-01-19 09:09:00,675.75
20180119:1009,767.33,114.68,5.87,34.25,13.7,5.1,0.0,2018-01-19 10:09:00,887.88
20180119:1109,930.65,95.06,6.97,40.0,15.8,6.21,0.0,2018-01-19 11:09:00,1032.68
20180119:1209,969.59,94.74,7.28,41.9,17.45,7.31,0.0,2018-01-19 12:09:00,1071.61
20180119:1309,886.54,111.18,6.78,39.52,18.43,8.83,0.0,2018-01-19 13:09:00,1004.5
20180119:1409,736.59,118.37,5.68,33.4,18.8,9.52,0.0,2018-01-19 14:09:00,860.64
20180119:1509,522.48,114.86,4.02,24.58,18.65,9.45,0.0,2018-01-19 15:09:00,641.36
20180119:1609,290.25,85.99,2.08,14.02,18.01,9.1,0.0,2018-01-19 16:09:00,378.32
20180119:1709,0.0,7.62,0.07,2.34,16.92,7.38,0.0,2018-01-19 17:09:00,7.69
20180119:1809,0.0,0.0,0.0,0.0,15.54,5.86,0.0,2018-01-19 18:09:00,0.0
20180119:1909,0.0,0.0,0.0,0.0,14.53,5.59,0.0,2018-01-19 19:09:00,0.0
20180119:2009,0.0,0.0,0.0,0.0,13.67,5.86,0.0,2018-01-19 20:09:00,0.0
20180119:2109,0.0,0.0,0.0,0.0,12.71,6.21,0.0,2018-01-19 21:09:00,0.0
20180119:2209,0.0,0.0,0.0,0.0,11.65,5.86,0.0,2018-01-19 22:09:00,0.0
20180119:2309,0.0,0.0,0.0,0.0,10.66,5.24,0.0,2018-01-19 23:09:00,0.0
20180120:0009,0.0,0.0,0.0,0.0,9.86,4.83,0.0,2018-01-20 00:09:00,0.0
20180120:0109,0.0,0.0,0.0,0.0,9.33,4.69,0.0,2018-01-20 01:09:00,0.0
20180120:0209,0.0,0.0,0.0,0.0,8.95,4.76,0.0,2018-01-20 02:09:00,0.0
20180120:0309,0.0,0.0,0.0,0.0,8.62,4.97,0.0,2018-01-20 03:09:00,0.0
20180120:0409,0.0,0.0,0.0,0.0,8.08,4.83,0.0,2018-01-20 04:09:00,0.0
20180120:0509,0.0,0.0,0.0,0.0,7.42,4.62,0.0,2018-01-20 05:09:00,0.0
20180120:0609,0.0,0.0,0.0,0.0,6.78,4.62,0.0,2018-01-20 06:09:00,0.0
20180120:0709,36.3,24.23,0.31,3.77,6.31,4.41,0.0,2018-01-20 07:09:00,60.84
20180120:0809,293.83,100.58,2.28,15.36,7.33,4.28,0.0,2018-01-20 08:09:00,396.68999999999994
20180120:0909,543.77,117.96,4.23,25.8,10.2,5.66,0.0,2018-01-20 09:09:00,665.96
20180120:1009,762.32,114.25,5.86,34.4,12.92,7.24,0.0,2018-01-20 10:09:00,882.4300000000001
20180120:1109,903.35,107.16,6.9,40.18,15.0,8.34,0.0,2018-01-20 11:09:00,1017.41
20180120:1209,869.58,141.75,6.98,42.11,16.5,8.69,0.0,2018-01-20 12:09:00,1018.3100000000001
20180120:1309,813.42,144.35,6.57,39.74,17.59,8.28,0.0,2018-01-20 13:09:00,964.34
20180120:1409,712.76,127.44,5.61,33.62,18.3,7.72,0.0,2018-01-20 14:09:00,845.8100000000001
20180120:1509,520.07,114.29,4.02,24.79,18.65,7.24,0.0,2018-01-20 15:09:00,638.38
20180120:1609,278.76,89.87,2.07,14.2,18.46,6.9,0.0,2018-01-20 16:09:00,370.7
20180120:1709,0.0,8.58,0.08,2.51,17.74,6.0,0.0,2018-01-20 17:09:00,8.66
20180120:1809,0.0,0.0,0.0,0.0,16.31,5.17,0.0,2018-01-20 18:09:00,0.0
20180120:1909,0.0,0.0,0.0,0.0,15.41,5.38,0.0,2018-01-20 19:09:00,0.0
20180120:2009,0.0,0.0,0.0,0.0,14.45,5.45,0.0,2018-01-20 20:09:00,0.0
20180120:2109,0.0,0.0,0.0,0.0,13.56,5.24,0.0,2018-01-20 21:09:00,0.0
20180120:2209,0.0,0.0,0.0,0.0,12.61,4.69,0.0,2018-01-20 22:09:00,0.0
20180120:2309,0.0,0.0,0.0,0.0,11.65,4.48,0.0,2018-01-20 23:09:00,0.0
20180121:0009,0.0,0.0,0.0,0.0,10.78,4.41,0.0,2018-01-21 00:09:00,0.0
20180121:0109,0.0,0.0,0.0,0.0,9.96,4.28,0.0,2018-01-21 01:09:00,0.0
20180121:0209,0.0,0.0,0.0,0.0,9.17,4.07,0.0,2018-01-21 02:09:00,0.0
20180121:0309,0.0,0.0,0.0,0.0,8.38,3.93,0.0,2018-01-21 03:09:00,0.0
20180121:0409,0.0,0.0,0.0,0.0,7.59,3.86,0.0,2018-01-21 04:09:00,0.0
20180121:0509,0.0,0.0,0.0,0.0,6.88,3.79,0.0,2018-01-21 05:09:00,0.0
20180121:0609,0.0,0.0,0.0,0.0,6.25,3.79,0.0,2018-01-21 06:09:00,0.0
20180121:0709,28.55,24.75,0.3,3.82,6.13,3.93,0.0,2018-01-21 07:09:00,53.599999999999994
20180121:0809,285.26,103.44,2.27,15.44,7.42,3.52,0.0,2018-01-21 08:09:00,390.96999999999997
20180121:0909,538.8,121.32,4.23,25.91,11.49,3.17,0.0,2018-01-21 09:09:00,664.3499999999999
20180121:1009,734.62,128.47,5.8,34.55,15.3,3.45,0.0,2018-01-21 10:09:00,868.89
20180121:1109,849.92,133.52,6.76,40.37,17.4,4.21,0.0,2018-01-21 11:09:00,990.1999999999999
20180121:1209,816.61,170.81,6.87,42.33,18.61,4.28,0.0,2018-01-21 12:09:00,994.2900000000001
20180121:1309,829.08,139.5,6.65,39.97,19.52,4.28,0.0,2018-01-21 13:09:00,975.23
20180121:1409,708.94,130.77,5.63,33.84,20.15,4.41,0.0,2018-01-21 14:09:00,845.34
20180121:1509,499.48,125.69,4.0,24.99,20.43,4.55,0.0,2018-01-21 15:09:00,629.1700000000001
20180121:1609,271.01,93.98,2.08,14.39,20.31,4.69,0.0,2018-01-21 16:09:00,367.07
20180121:1709,0.0,10.48,0.1,2.69,19.71,4.48,0.0,2018-01-21 17:09:00,10.58
20180121:1809,0.0,0.0,0.0,0.0,18.22,4.07,0.0,2018-01-21 18:09:00,0.0
20180121:1909,0.0,0.0,0.0,0.0,17.18,4.48,0.0,2018-01-21 19:09:00,0.0
20180121:2009,0.0,0.0,0.0,0.0,16.05,4.69,0.0,2018-01-21 20:09:00,0.0
20180121:2109,0.0,0.0,0.0,0.0,14.97,4.55,0.0,2018-01-21 21:09:00,0.0
20180121:2209,0.0,0.0,0.0,0.0,13.91,4.34,0.0,2018-01-21 22:09:00,0.0
20180121:2309,0.0,0.0,0.0,0.0,12.87,4.28,0.0,2018-01-21 23:09:00,0.0
20180122:0009,0.0,0.0,0.0,0.0,11.9,4.21,0.0,2018-01-22 00:09:00,0.0
20180122:0109,0.0,0.0,0.0,0.0,11.02,4.14,0.0,2018-01-22 01:09:00,0.0
20180122:0209,0.0,0.0,0.0,0.0,10.24,4.21,0.0,2018-01-22 02:09:00,0.0
20180122:0309,0.0,0.0,0.0,0.0,9.58,4.21,0.0,2018-01-22 03:09:00,0.0
20180122:0409,0.0,0.0,0.0,0.0,9.01,4.21,0.0,2018-01-22 04:09:00,0.0
20180122:0509,0.0,0.0,0.0,0.0,8.48,4.21,0.0,2018-01-22 05:09:00,0.0
20180122:0609,0.0,0.0,0.0,0.0,7.93,4.07,0.0,2018-01-22 06:09:00,0.0
20180122:0709,42.05,24.53,0.33,3.88,7.5,4.0,0.0,2018-01-22 07:09:00,66.91
20180122:0809,295.74,98.79,2.3,15.53,8.74,3.66,0.0,2018-01-22 08:09:00,396.83000000000004
20180122:0909,538.28,120.98,4.24,26.03,12.76,3.72,0.0,2018-01-22 09:09:00,663.5
20180122:1009,733.82,128.14,5.81,34.7,16.74,4.21,0.0,2018-01-22 10:09:00,867.77
20180122:1109,837.99,139.16,6.74,40.57,19.28,4.69,0.0,2018-01-22 11:09:00,983.89
20180122:1209,799.4,180.87,6.85,42.56,20.85,4.62,0.0,2018-01-22 12:09:00,987.12
20180122:1309,840.48,134.48,6.71,40.21,21.92,4.07,0.0,2018-01-22 13:09:00,981.6700000000001
20180122:1409,729.16,122.2,5.72,34.06,22.56,3.52,0.0,2018-01-22 14:09:00,857.08
20180122:1509,471.52,138.81,3.95,25.2,22.87,3.03,0.0,2018-01-22 15:09:00,614.28
20180122:1609,302.26,85.34,2.18,14.58,22.81,2.76,0.0,2018-01-22 16:09:00,389.78000000000003
20180122:1709,4.35,11.58,0.12,2.86,22.32,2.34,0.0,2018-01-22 17:09:00,16.05
20180122:1809,0.0,0.0,0.0,0.0,20.97,2.14,0.0,2018-01-22 18:09:00,0.0
20180122:1909,0.0,0.0,0.0,0.0,19.68,2.34,0.0,2018-01-22 19:09:00,0.0
20180122:2009,0.0,0.0,0.0,0.0,17.93,2.69,0.0,2018-01-22 20:09:00,0.0
20180122:2109,0.0,0.0,0.0,0.0,16.38,2.97,0.0,2018-01-22 21:09:00,0.0
20180122:2209,0.0,0.0,0.0,0.0,15.13,3.45,0.0,2018-01-22 22:09:00,0.0
20180122:2309,0.0,0.0,0.0,0.0,14.17,3.93,0.0,2018-01-22 23:09:00,0.0
20180123:0009,0.0,0.0,0.0,0.0,13.5,4.34,0.0,2018-01-23 00:09:00,0.0
20180123:0109,0.0,0.0,0.0,0.0,12.85,4.55,0.0,2018-01-23 01:09:00,0.0
